categorysingleplayer;categorymultiplayer;categorycoop;categorymmo;categoryvrsupport;genreisindie;genreisaction;genreisadventure;genreiscasual;genreisstrategy;genreisrpg;genreissimulation;genreissports;genreisracing;genreismassivelymultiplayer;recommendationcount;id
false;true;false;false;false;true;true;false;false;false;false;false;false;false;false;128;320650
true;true;false;false;false;false;false;false;false;true;false;false;false;false;false;196;320670
true;false;false;false;false;true;true;true;false;false;true;false;false;false;false;501;320690
true;false;false;false;false;true;false;true;false;false;false;false;false;false;false;102;320760
false;true;false;true;false;false;false;false;false;false;false;false;false;false;true;115;320790
true;true;false;false;false;true;true;false;true;false;false;false;false;false;false;164;320820
true;false;false;false;false;true;false;false;true;true;true;false;false;false;false;179;320840
true;false;false;false;false;false;false;false;true;false;false;true;false;false;false;465;320970
true;true;false;false;false;true;false;false;false;false;true;false;false;false;false;124;321030
true;false;false;false;true;true;true;false;false;false;false;false;false;false;false;342;321040
true;false;false;false;false;true;true;false;true;true;false;false;false;false;false;256;321060
true;false;false;false;false;true;true;false;false;false;false;false;false;false;false;291;321080
true;false;false;false;false;true;false;true;false;false;true;false;false;false;false;203;321110
true;true;true;false;false;false;false;false;false;true;true;false;false;false;false;239;321150
true;true;false;false;false;false;false;false;false;true;false;false;false;false;false;144;321190
true;true;true;false;false;true;true;false;false;false;true;false;false;false;false;926;321260
true;false;false;false;false;false;false;false;false;false;true;false;false;false;false;488;321270
true;false;false;false;false;true;false;false;true;false;false;false;false;true;false;852;321290
true;false;false;false;false;false;false;false;false;false;false;true;false;false;false;476;321310
true;true;false;true;false;false;false;true;false;false;true;false;false;false;true;4409;321330
false;true;false;true;false;false;true;true;false;false;true;false;false;false;true;162;321350
true;false;false;false;false;true;true;false;false;false;false;false;false;true;false;263;321360
true;false;false;false;false;true;false;false;true;true;true;true;true;false;false;243;321370
false;false;false;true;false;true;false;false;false;false;true;false;false;false;true;304;321390
false;true;true;true;false;false;false;false;false;false;true;false;false;false;true;322;321400
false;true;true;false;true;false;true;false;false;false;true;true;false;false;true;353;321410
true;false;false;false;false;true;true;false;false;true;false;false;false;false;false;113;321450
true;false;false;false;false;true;false;false;true;false;false;false;false;false;false;1476;321480
true;false;false;false;false;true;false;true;false;true;false;false;false;false;false;1430;321490
true;false;false;false;false;true;true;true;false;false;false;false;false;false;false;255;321540
true;false;false;false;false;false;false;true;true;false;false;false;false;false;false;141;321560
true;false;false;false;false;true;true;true;true;false;true;false;false;false;false;181;321600
true;false;false;false;false;false;false;false;true;true;false;false;false;false;false;669;321610
true;false;false;false;false;true;false;true;false;false;false;false;false;false;false;140;321660
true;true;true;false;false;true;false;false;true;false;false;false;false;false;false;183;321710
false;true;false;false;false;false;true;false;false;true;false;false;false;false;false;2079;321800
true;false;false;false;false;true;true;true;false;false;true;false;false;false;false;124;321830
true;false;false;false;false;true;true;true;false;false;false;false;false;false;false;128;321840
true;true;false;false;false;false;false;false;true;false;false;true;true;false;false;107;321860
true;true;false;false;false;true;true;true;true;false;false;false;false;false;false;124;321870
true;false;false;false;false;true;false;false;true;false;false;false;false;false;false;565;321880
true;false;false;false;false;false;false;false;false;false;false;false;false;false;false;704;321890
true;false;false;false;false;true;false;true;false;false;false;true;false;false;false;1100;321920
true;false;false;false;false;true;true;false;false;false;false;false;false;false;false;121;321940
true;false;false;false;false;true;false;false;true;false;false;true;false;false;false;171;321950
true;false;false;false;false;false;true;false;false;false;false;false;false;false;false;291;321960
true;false;false;false;false;false;true;false;false;false;false;false;false;false;false;185;321980
true;false;false;false;false;true;false;true;true;false;true;false;false;false;false;151;322030
true;false;false;false;true;false;false;false;false;false;false;false;false;false;false;184;322040
false;true;true;true;false;true;true;true;false;false;true;false;false;false;true;1212;322080
true;false;false;false;false;true;false;true;false;false;false;true;false;false;false;1051;322110
true;false;false;false;false;true;false;true;false;false;false;false;false;false;false;191;322130
false;true;true;false;false;true;true;false;false;true;false;false;false;false;false;1207;322170
true;false;false;false;false;true;false;true;true;false;false;false;false;false;false;355;322190
true;false;false;false;false;true;true;false;true;false;false;false;false;false;false;208;322210
true;false;false;false;false;true;false;true;false;false;false;false;false;false;false;238;322290
true;false;false;false;false;true;true;false;false;false;false;true;false;false;false;133;322300
true;false;false;false;false;true;true;false;false;false;false;false;false;false;false;128;322330
true;true;true;false;false;true;true;false;true;true;false;false;false;false;false;231;322410
true;false;false;false;false;true;false;true;true;false;false;false;false;false;false;178;322430
true;true;false;false;false;true;true;false;true;false;false;true;false;false;false;142;322440
true;false;false;false;false;true;true;true;true;false;false;false;false;false;false;104;322500
true;false;false;false;true;false;false;false;false;false;false;true;false;false;false;460;322520
true;true;false;false;false;false;false;false;true;true;false;false;false;false;false;130;322540
true;false;false;false;false;true;false;true;false;false;false;false;false;false;false;144;322550
